player_id,name,team,PA,runs_per_pa,wRAA,wRC,wRC_plus
669234,justyn-henry malloy,DET,54,-0.018858723044534485,-0.7991996414557141,11.535986039703872,86.72584256186737
683766,christian koss,SF,15,-0.0189990629133331,-0.22410295594927923,3.202337511039495,86.60009344957732
665926,andrés giménez,TOR,95,-0.01921919349958973,-1.4402108362888937,20.26057878797334,86.40284924487182
665019,kody clemens,PHI,6,-0.019758383588252337,-0.0941926860099406,1.2763835007855688,85.91971729109883
606992,eric haase,MIL,17,-0.020001520087723677,-0.27100858713414566,3.6122906087864646,85.70185903573946
642715,willy adames,SF,99,-0.02055928318687001,-1.633391448625122,20.981115633500785,85.20208505713866
650333,luis arráez,SD,96,-0.021881904258892065,-1.7107431658107726,20.21847582291738,84.0169733199918
671218,heliot ramos,SF,98,-0.021883235682360613,-1.7465140013330411,20.63956371632695,84.01578032101949
668939,adley rutschman,BAL,87,-0.022733245949532663,-1.6243558573074104,18.24899885122748,83.25414332185929
641355,cody bellinger,NYY,77,-0.023272071644140538,-1.479097610413819,16.109963453461887,82.77133787707695
664040,brandon lowe,TB,77,-0.023285700544709628,-1.4801460175448733,16.108915046330836,82.75912593643082
624424,michael conforto,LAD,75,-0.023743290882631878,-1.4759866432511286,15.65621569169274,82.34911002805914
665862,jazz chisholm,NYY,94,-0.02498753097103279,-1.9667483479279368,19.50561191186838,81.23423021570427
663698,joey bart,PIT,60,-0.025118811656053293,-1.2632404844488572,12.44252138350624,81.11659842836201
645277,ozzie albies,ATL,91,-0.02664757800677112,-2.054897492640021,18.732174673758543,79.74677377947675
643396,isiah kiner-falefa,PIT,79,-0.027098348131627585,-1.8194982872857768,16.226421505521763,79.34286900506858
666185,dylan carlson,BAL,6,-0.027712526519619852,-0.14187123819914538,1.2287049485963641,78.79254508258732
592663,j. t. realmuto,PHI,73,-0.028938343308417713,-1.8154978672131774,14.859845738798857,77.69417314921486
467793,carlos santana,CLE,92,-0.029879017922046926,-2.374482805734985,18.641018725129495,76.85129793043151
621493,taylor ward,LAA,93,-0.029899942945358984,-2.4022365404701445,18.841694354860255,76.83254842518639
642180,tyler wade,SD,19,-0.030968905968664705,-0.5110700994933374,3.8290878253591103,75.87472259563204
669208,ryan bliss,SEA,40,-0.03185759034392873,-1.1114499364697705,8.02572464216696,75.07843233077615
691026,masyn winn,STL,51,-0.0319354101285834,-1.4210636272497974,10.228833960512034,75.00870325861227
682668,luisangel acuña,NYM,50,-0.03237481696022798,-1.4151486592530822,10.006319564042832,74.61498036656099
700242,trey sweeney,DET,69,-0.03263083746867899,-1.9705534248516419,13.791072723296718,74.38557761778145
669357,nolan gorman,STL,32,-0.03264295248804869,-0.9142671536763762,6.3954725092330085,74.37472216420181
681460,brooks baldwin,CWS,59,-0.03288296655992021,-1.6998271551800883,11.77750534830909,74.15966170609155
670042,luke raley,SEA,69,-0.032990295413439015,-1.9953319581342173,13.766294190014143,74.06349154312477
687957,dustin harris,TEX,21,-0.03330803301732769,-0.6139409594287653,4.1830756943555185,73.77878825836181
667670,brent rooker,ATH,100,-0.03358847635565295,-2.9515455018406898,19.891390944751137,73.52750185526088
666971,lourdes gurriel,AZ,84,-0.03512217971943502,-2.6080043047852177,16.580062310351916,72.15325348120395
807713,matt shaw,CHC,59,-0.03516581516529938,-1.8343845407952721,11.642947962693906,72.11415469460256
624428,adam frazier,PIT,72,-0.036139963678949394,-2.3086416054311476,14.138272636114966,71.24128576662928
665161,jeremy peña,HOU,86,-0.03620113685142234,-2.7627999282327043,16.88212541583627,71.18647260341136
669394,jake burger,TEX,71,-0.03622461503095414,-2.282581553195388,13.935903323884808,71.16543538669178
678246,miguel vargas,CWS,86,-0.03704880655824739,-2.8356287916441416,16.809296552424833,70.42693282287061
663697,jonathan india,KC,90,-0.03716259060879709,-2.97774913144875,17.580893670483896,70.3249785922455
570482,gio urshela,ATH,57,-0.03749736315259052,-1.9049713037603342,11.115502470797008,70.02501144419641
678877,jhonkensy noel,CLE,41,-0.0378916079428529,-1.3863908698637804,7.979213073238868,69.67175521825813
686797,brooks lee,MIN,22,-0.038692658533415414,-0.7615230661575922,4.26392295209261,68.95398769057714
641555,j. c. escarra,NYY,23,-0.03924421737367514,-0.8088112957651121,4.445064086951008,68.45977293085039
676475,alec burleson,STL,69,-0.03946818145442391,-2.4418724149724467,13.319753733175915,68.25909378970462
677587,brayan rocchio,CLE,62,-0.03999048251883056,-2.2264974744162838,11.936123122470649,67.79109495402426
643289,mauricio dubón,HOU,32,-0.04033617166471063,-1.1602113064245625,6.149528356484822,67.48134617347567
663616,trevor larnach,MIN,84,-0.040724522716174646,-3.0781445164451227,16.109922098692014,67.13337093025675
668901,mark vientos,NYM,81,-0.04159061995379055,-3.0382965926402017,15.464481929099179,66.35731947945092
518792,jason heyward,SD,48,-0.04160736722982606,-1.8012751441874673,9.163334350176608,66.34231337239973
